Trampa,Tau,Error Tau,Pc,Temperatura,Intensidad,Error Intensidad,tph,Máscara,p-valor
"(816, 85)",0.005155604626290867,0.0006642755150462901,0.16413779887547644,171,"[96.58943176269531, 35.37097930908203, 37.010562896728516, 34.20357131958008, 8.482290267944336, 2.170980453491211, 54.147918701171875, 32.48497009277344, 56.0428581237793, 41.5421142578125, 36.35967254638672, 19.86741065979004, 69.29642486572266, 203.21591186523438, 294.1256103515625, 267.9876708984375, 229.36563110351562, 274.8958435058594, 374.57366943359375, 289.80670166015625, 209.39926147460938, 215.64747619628906]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.6131768224904998
"(331, 98)",0.0031306101618546124,0.0003310678915779095,0.17752938829703643,171,"[78.0779800415039, 11.295088768005371, 14.335119247436523, 20.472023010253906, 67.9281234741211, 26.313838958740234, 100.58660888671875, 87.14167022705078, 148.15521240234375, 155.69300842285156, 179.79122924804688, 101.77886962890625, 214.6041717529297, 219.6331787109375, 258.4715576171875, 304.51043701171875, 342.320556640625, 296.4239501953125, 298.80133056640625, 278.2593688964844, 214.80699157714844, 92.671875]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.6450890786804251
"(260, 183)",0.0021795584629809056,5.54612735184444e-05,0.7118025159781666,171,"[5.332887649536133, 89.64285278320312, 63.73943328857422, 6.8081841468811035, 59.560264587402344, 122.5142822265625, 120.5986557006836, 287.3302001953125, 358.2226257324219, 352.62127685546875, 588.5550537109375, 773.11083984375, 975.763427734375, 1222.7335205078125, 1333.587890625, 1362.065673828125, 1354.8499755859375, 1187.1260986328125, 974.5813598632812, 647.3309326171875, 450.9355773925781, 144.88720703125]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.8579499102424925
"(483, 26)",0.001390233694251612,4.607200013011504e-05,0.5405020138631229,171,"[14.467262268066406, 11.456398963928223, 79.22917175292969, 59.72038269042969, 30.909671783447266, 92.24107360839844, 212.15252685546875, 274.32171630859375, 297.87933349609375, 506.7212829589844, 577.142578125, 802.2116088867188, 922.708984375, 1092.2164306640625, 1077.9627685546875, 1009.751220703125, 860.5711059570312, 582.69482421875, 495.26129150390625, 218.64657592773438, 108.53913879394531, 46.51324462890625]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.9136108393600417
"(328, 108)",0.0023058355319490885,8.445009115662583e-05,0.49625191046332234,171,"[34.47648620605469, 45.032142639160156, 24.923810958862305, 36.15178298950195, 1.2828868627548218, 76.86294555664062, 153.22976684570312, 188.17855834960938, 197.31280517578125, 333.632568359375, 405.0514831542969, 603.56396484375, 686.3824462890625, 823.5611572265625, 841.0850830078125, 884.235107421875, 913.9598388671875, 856.7608642578125, 761.1083374023438, 582.5047607421875, 299.0093688964844, 102.9563980102539]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.6614428821193007
"(68, 93)",0.0009049327076832093,2.5757191401445323e-05,0.6289968098125128,171,"[71.69464111328125, 65.76502990722656, 96.74464416503906, 118.12232971191406, 188.9214324951172, 227.9669647216797, 274.9383850097656, 473.52276611328125, 570.6513671875, 768.656494140625, 923.025146484375, 1159.2021484375, 1158.110595703125, 1289.47998046875, 1202.8946533203125, 936.070556640625, 719.1607055664062, 372.85906982421875, 229.86294555664062, 79.71771240234375, 4.376042366027832, 49.006996154785156]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.7646840152438562
"(710, 101)",0.004326147748286446,0.0007826994437165031,0.11091234566596109,171,"[64.04955291748047, 11.904167175292969, 1.2819938659667969, 1.7342262268066406, 33.5773811340332, 28.66979217529297, 73.04196166992188, 7.026039123535156, 48.93958282470703, 37.13140106201172, 51.8858642578125, 4.162796974182129, 100.64151763916016, 151.17752075195312, 120.46978759765625, 195.9703826904297, 175.46160888671875, 234.43080139160156, 243.73587036132812, 203.71771240234375, 124.7376480102539, 69.44270324707031]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.9916099676423621
"(650, 142)",0.000788723428817625,1.803461470385071e-05,0.7830524589067351,171,"[11.801786422729492, 85.05089569091797, 153.17857360839844, 122.10922241210938, 250.93734741210938, 349.00177001953125, 515.6967163085938, 701.1944580078125, 828.1385498046875, 1135.66845703125, 1270.529052734375, 1403.684326171875, 1543.8154296875, 1411.531982421875, 1326.354248046875, 1054.6507568359375, 835.6994018554688, 463.1910705566406, 309.5062255859375, 72.5284194946289, 7.34226131439209, 89.025146484375]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.8422267661216579
"(161, 185)",0.0008014290260298493,1.92453948269351e-05,0.7455994450599421,171,"[36.86518096923828, 38.97157669067383, 118.88898468017578, 217.29180908203125, 211.2364501953125, 382.9787292480469, 433.195556640625, 640.2479248046875, 824.6419677734375, 1019.754150390625, 1183.4478759765625, 1406.81298828125, 1384.2265625, 1431.626220703125, 1249.4105224609375, 978.1836547851562, 839.8905029296875, 450.8941955566406, 248.63198852539062, 125.45089721679688, 60.78943634033203, 25.279315948486328]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.9753337872879039
"(413, 227)",0.0007787529500840075,1.7945016948055378e-05,0.777022314357363,171,"[87.32887268066406, 121.22232055664062, 217.56829833984375, 227.03675842285156, 278.75238037109375, 393.15447998046875, 530.2919921875, 699.182861328125, 879.148193359375, 1105.57470703125, 1213.1173095703125, 1426.19287109375, 1463.798583984375, 1444.169189453125, 1239.5467529296875, 1073.072998046875, 869.9786376953125, 469.11962890625, 268.6507568359375, 60.62127685546875, 36.240474700927734, 15.430059432983398]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.7448235723260836
"(361, 241)",0.0007943002298977574,1.9425871151492717e-05,0.732107162117787,171,"[0.8297615051269531, 129.42514038085938, 159.10446166992188, 125.54002380371094, 231.83676147460938, 363.4892883300781, 374.7043151855469, 593.620849609375, 785.7655029296875, 1055.6895751953125, 1123.2657470703125, 1368.8052978515625, 1422.092529296875, 1401.0921630859375, 1257.6236572265625, 1007.733642578125, 734.3238525390625, 410.9135437011719, 209.91934204101562, 93.20088958740234, 17.748661041259766, 5.922916412353516]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.9656325481370811
"(529, 245)",0.004076545843054288,0.00021338735762808654,0.3776214246822316,171,"[40.05134201049805, 38.52589416503906, 48.95758819580078, 0.63824462890625, 70.37455749511719, 74.96830749511719, 1.6528263092041016, 46.416961669921875, 5.973958492279053, 6.329017639160156, 62.11428451538086, 176.69776916503906, 353.11474609375, 470.3677062988281, 514.387451171875, 700.2213134765625, 798.0897216796875, 720.95947265625, 706.148193359375, 586.0657958984375, 483.1509094238281, 269.9220275878906]","[50.153292556884566, 50.15348848309466, 50.153975622995056, 50.15241462850006, 50.15386158463494, 50.15276352338528, 50.15177641047511, 50.151268087506715, 50.151399528204756, 50.15026224564397, 50.15401344988127, 50.15055508839817, 50.15373809346408, 50.15606732517444, 50.156578283324194, 50.15397078756156, 50.15656264576456, 50.15803791139387, 50.15864437458575, 50.153711107368956, 50.15239020020423, 50.15405981280139]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03]","[False False False False False False False False False False False False
 False False False False False False False False False False]",0.06998061808778136
